.,^14413344\d*,out,BMU-M,Bermudy - M,4.98,1,4.98,1,0,1,0,1,0,regex_longest_pattern,,0,,0,0,0
.,^14413345\d*,out,BMU-M,Bermudy - M,4.98,1,4.98,1,0,1,0,1,0,regex_longest_pattern,,0,,0,0,0
.,^14413346\d*,out,BMU-M,Bermudy - M,4.98,1,4.98,1,0,1,0,1,0,regex_longest_pattern,,0,,0,0,0
.,^144150\d*,out,BMU-M,Bermudy - M,4.98,1,4.98,1,0,1,0,1,0,regex_longest_pattern,,0,,0,0,0
.,^144151\d*,out,BMU-M,Bermudy - M,4.98,1,4.98,1,0,1,0,1,0,regex_longest_pattern,,0,,0,0,0
.,^144152\d*,out,BMU-M,Bermudy - M,4.98,1,4.98,1,0,1,0,1,0,regex_longest_pattern,,0,,0,0,0
.,^144153\d*,out,BMU-M,Bermudy - M,4.98,1,4.98,1,0,1,0,1,0,regex_longest_pattern,,0,,0,0,0
.,^144159\d*,out,BMU-M,Bermudy - M,4.98,1,4.98,1,0,1,0,1,0,regex_longest_pattern,,0,,0,0,0
.,^14417\d*,out,BMU-M,Bermudy - M,4.98,1,4.98,1,0,1,0,1,0,regex_longest_pattern,,0,,0,0,0
.,^975\d*,out,BTN-F,Bhután - F,9.98,1,9.98,1,0,1,0,1,0,regex_longest_pattern,,0,,0,0,0
.,^97517\d*,out,BTN-M,Bhután - M,9.98,1,9.98,1,0,1,0,1,0,regex_longest_pattern,,0,,0,0,0
.,^420840\d*,out,BILA,Bílá linka,3.32,1,3.32,1,0,1,0,1,0,regex_longest_pattern,,0,,0,0,0
.,^420841\d*,out,BILA,Bílá linka,3.32,1,3.32,1,0,1,0,1,0,regex_longest_pattern,,0,,0,0,0
.,^420842\d*,out,BILA,Bílá linka,3.32,1,3.32,1,0,1,0,1,0,regex_longest_pattern,,0,,0,0,0
.,^420847\d*,out,BILA,Bílá linka,3.32,1,3.32,1,0,1,0,1,0,regex_longest_pattern,,0,,0,0,0
.,^420848\d*,out,BILA,Bílá linka,3.32,1,3.32,1,0,1,0,1,0,regex_longest_pattern,,0,,0,0,0
.,^420849\d*,out,BILA,Bílá linka,3.32,1,3.32,1,0,1,0,1,0,regex_longest_pattern,,0,,0,0,0
.,^591\d*,out,BOL-F,Bolívie - F,13.32,1,13.32,1,0,1,0,1,0,regex_longest_pattern,,0,,0,0,0
.,^591122\d*,out,BOL-F,Bolívie - F,13.32,1,13.32,1,0,1,0,1,0,regex_longest_pattern,,0,,0,0,0
.,^59144\d*,out,BOL-F,Bolívie - F,13.32,1,13.32,1,0,1,0,1,0,regex_longest_pattern,,0,,0,0,0
.,^5917\d*,out,BOL-M,Bolívie - M,13.32,1,13.32,1,0,1,0,1,0,regex_longest_pattern,,0,,0,0,0
.,^387\d*,out,BIH-F,Bosna a Hercegovina - F,9.98,1,9.98,1,0,1,0,1,0,regex_longest_pattern,,0,,0,0,0
.,^387304\d*,out,BIH-F,Bosna a Hercegovina - F,9.98,1,9.98,1,0,1,0,1,0,regex_longest_pattern,,0,,0,0,0
.,^3873064\d*,out,BIH-F,Bosna a Hercegovina - F,9.98,1,9.98,1,0,1,0,1,0,regex_longest_pattern,,0,,0,0,0
.,^3873065\d*,out,BIH-F,Bosna a Hercegovina - F,9.98,1,9.98,1,0,1,0,1,0,regex_longest_pattern,,0,,0,0,0
.,^3873070\d*,out,BIH-F,Bosna a Hercegovina - F,9.98,1,9.98,1,0,1,0,1,0,regex_longest_pattern,,0,,0,0,0
.,^3873071\d*,out,BIH-F,Bosna a Hercegovina - F,9.98,1,9.98,1,0,1,0,1,0,regex_longest_pattern,,0,,0,0,0
.,^3873073\d*,out,BIH-F,Bosna a Hercegovina - F,9.98,1,9.98,1,0,1,0,1,0,regex_longest_pattern,,0,,0,0,0
.,^3873074\d*,out,BIH-F,Bosna a Hercegovina - F,9.98,1,9.98,1,0,1,0,1,0,regex_longest_pattern,,0,,0,0,0
.,^3873079\d*,out,BIH-F,Bosna a Hercegovina - F,9.98,1,9.98,1,0,1,0,1,0,regex_longest_pattern,,0,,0,0,0
.,^3873080\d*,out,BIH-F,Bosna a Hercegovina - F,9.98,1,9.98,1,0,1,0,1,0,regex_longest_pattern,,0,,0,0,0
.,^3873083\d*,out,BIH-F,Bosna a Hercegovina - F,9.98,1,9.98,1,0,1,0,1,0,regex_longest_pattern,,0,,0,0,0
.,^3873087\d*,out,BIH-F,Bosna a Hercegovina - F,9.98,1,9.98,1,0,1,0,1,0,regex_longest_pattern,,0,,0,0,0
.,^38731\d*,out,BIH-F,Bosna a Hercegovina - F,9.98,1,9.98,1,0,1,0,1,0,regex_longest_pattern,,0,,0,0,0
.,^3873288\d*,out,BIH-F,Bosna a Hercegovina - F,9.98,1,9.98,1,0,1,0,1,0,regex_longest_pattern,,0,,0,0,0
.,^3873289\d*,out,BIH-F,Bosna a Hercegovina - F,9.98,1,9.98,1,0,1,0,1,0,regex_longest_pattern,,0,,0,0,0
.,^38734\d*,out,BIH-F,Bosna a Hercegovina - F,9.98,1,9.98,1,0,1,0,1,0,regex_longest_pattern,,0,,0,0,0
.,^387363\d*,out,BIH-F,Bosna a Hercegovina - F,9.98,1,9.98,1,0,1,0,1,0,regex_longest_pattern,,0,,0,0,0
.,^387364\d*,out,BIH-F,Bosna a Hercegovina - F,9.98,1,9.98,1,0,1,0,1,0,regex_longest_pattern,,0,,0,0,0
.,^387366\d*,out,BIH-F,Bosna a Hercegovina - F,9.98,1,9.98,1,0,1,0,1,0,regex_longest_pattern,,0,,0,0,0
.,^3873677\d*,out,BIH-F,Bosna a Hercegovina - F,9.98,1,9.98,1,0,1,0,1,0,regex_longest_pattern,,0,,0,0,0
.,^3873678\d*,out,BIH-F,Bosna a Hercegovina - F,9.98,1,9.98,1,0,1,0,1,0,regex_longest_pattern,,0,,0,0,0
.,^387368\d*,out,BIH-F,Bosna a Hercegovina - F,9.98,1,9.98,1,0,1,0,1,0,regex_longest_pattern,,0,,0,0,0
.,^38739\d*,out,BIH-F,Bosna a Hercegovina - F,9.98,1,9.98,1,0,1,0,1,0,regex_longest_pattern,,0,,0,0,0
.,^387492\d*,out,BIH-F,Bosna a Hercegovina - F,9.98,1,9.98,1,0,1,0,1,0,regex_longest_pattern,,0,,0,0,0
.,^387493\d*,out,BIH-F,Bosna a Hercegovina - F,9.98,1,9.98,1,0,1,0,1,0,regex_longest_pattern,,0,,0,0,0
.,^387494\d*,out,BIH-F,Bosna a Hercegovina - F,9.98,1,9.98,1,0,1,0,1,0,regex_longest_pattern,,0,,0,0,0
.,^387497\d*,out,BIH-F,Bosna a Hercegovina - F,9.98,1,9.98,1,0,1,0,1,0,regex_longest_pattern,,0,,0,0,0
.,^3875\d*,out,BIH-F,Bosna a Hercegovina - F,9.98,1,9.98,1,0,1,0,1,0,regex_longest_pattern,,0,,0,0,0
.,^38751\d*,out,BIH-F,Bosna a Hercegovina - F,9.98,1,9.98,1,0,1,0,1,0,regex_longest_pattern,,0,,0,0,0
.,^38761\d*,out,BIH-M,Bosna a Hercegovina - M,16.65,1,16.65,1,0,1,0,1,0,regex_longest_pattern,,0,,0,0,0
.,^38762\d*,out,BIH-M,Bosna a Hercegovina - M,16.65,1,16.65,1,0,1,0,1,0,regex_longest_pattern,,0,,0,0,0
.,^38763\d*,out,BIH-M,Bosna a Hercegovina - M,16.65,1,16.65,1,0,1,0,1,0,regex_longest_pattern,,0,,0,0,0
.,^38765\d*,out,BIH-M,Bosna a Hercegovina - M,16.65,1,16.65,1,0,1,0,1,0,regex_longest_pattern,,0,,0,0,0
.,^38766\d*,out,BIH-M,Bosna a Hercegovina - M,16.65,1,16.65,1,0,1,0,1,0,regex_longest_pattern,,0,,0,0,0
.,^267\d*,out,BWA-F,Botswana - F,16.65,1,16.65,1,0,1,0,1,0,regex_longest_pattern,,0,,0,0,0
.,^26771\d*,out,BWA-M,Botswana - M,16.65,1,16.65,1,0,1,0,1,0,regex_longest_pattern,,0,,0,0,0
.,^26772\d*,out,BWA-M,Botswana - M,16.65,1,16.65,1,0,1,0,1,0,regex_longest_pattern,,0,,0,0,0
.,^55\d*,out,BRA-F,Brazílie - F,9.98,1,9.98,1,0,1,0,1,0,regex_longest_pattern,,0,,0,0,0
.,^5511\d*,out,BRA-F,Brazílie - F,9.98,1,9.98,1,0,1,0,1,0,regex_longest_pattern,,0,,0,0,0
.,^5521\d*,out,BRA-F,Brazílie - F,9.98,1,9.98,1,0,1,0,1,0,regex_longest_pattern,,0,,0,0,0
.,^551171\d*,out,BRA-M,Brazílie - M,9.98,1,9.98,1,0,1,0,1,0,regex_longest_pattern,,0,,0,0,0
.,^551172\d*,out,BRA-M,Brazílie - M,9.98,1,9.98,1,0,1,0,1,0,regex_longest_pattern,,0,,0,0,0
.,^551173\d*,out,BRA-M,Brazílie - M,9.98,1,9.98,1,0,1,0,1,0,regex_longest_pattern,,0,,0,0,0
.,^551177\d*,out,BRA-M,Brazílie - M,9.98,1,9.98,1,0,1,0,1,0,regex_longest_pattern,,0,,0,0,0
.,^551178\d*,out,BRA-M,Brazílie - M,9.98,1,9.98,1,0,1,0,1,0,regex_longest_pattern,,0,,0,0,0
.,^551181\d*,out,BRA-M,Brazílie - M,9.98,1,9.98,1,0,1,0,1,0,regex_longest_pattern,,0,,0,0,0
.,^551182\d*,out,BRA-M,Brazílie - M,9.98,1,9.98,1,0,1,0,1,0,regex_longest_pattern,,0,,0,0,0
.,^551183\d*,out,BRA-M,Brazílie - M,9.98,1,9.98,1,0,1,0,1,0,regex_longest_pattern,,0,,0,0,0
.,^55119\d*,out,BRA-M,Brazílie - M,9.98,1,9.98,1,0,1,0,1,0,regex_longest_pattern,,0,,0,0,0
.,^551278\d*,out,BRA-M,Brazílie - M,9.98,1,9.98,1,0,1,0,1,0,regex_longest_pattern,,0,,0,0,0
.,^551281\d*,out,BRA-M,Brazílie - M,9.98,1,9.98,1,0,1,0,1,0,regex_longest_pattern,,0,,0,0,0
.,^55129\d*,out,BRA-M,Brazílie - M,9.98,1,9.98,1,0,1,0,1,0,regex_longest_pattern,,0,,0,0,0
.,^551378\d*,out,BRA-M,Brazílie - M,9.98,1,9.98,1,0,1,0,1,0,regex_longest_pattern,,0,,0,0,0
.,^551381\d*,out,BRA-M,Brazílie - M,9.98,1,9.98,1,0,1,0,1,0,regex_longest_pattern,,0,,0,0,0
.,^55139\d*,out,BRA-M,Brazílie - M,9.98,1,9.98,1,0,1,0,1,0,regex_longest_pattern,,0,,0,0,0
.,^551481\d*,out,BRA-M,Brazílie - M,9.98,1,9.98,1,0,1,0,1,0,regex_longest_pattern,,0,,0,0,0
.,^55149\d*,out,BRA-M,Brazílie - M,9.98,1,9.98,1,0,1,0,1,0,regex_longest_pattern,,0,,0,0,0
.,^551581\d*,out,BRA-M,Brazílie - M,9.98,1,9.98,1,0,1,0,1,0,regex_longest_pattern,,0,,0,0,0
.,^55159\d*,out,BRA-M,Brazílie - M,9.98,1,9.98,1,0,1,0,1,0,regex_longest_pattern,,0,,0,0,0
.,^551681\d*,out,BRA-M,Brazílie - M,9.98,1,9.98,1,0,1,0,1,0,regex_longest_pattern,,0,,0,0,0
.,^55169\d*,out,BRA-M,Brazílie - M,9.98,1,9.98,1,0,1,0,1,0,regex_longest_pattern,,0,,0,0,0
.,^551781\d*,out,BRA-M,Brazílie - M,9.98,1,9.98,1,0,1,0,1,0,regex_longest_pattern,,0,,0,0,0
.,^55179\d*,out,BRA-M,Brazílie - M,9.98,1,9.98,1,0,1,0,1,0,regex_longest_pattern,,0,,0,0,0
.,^551881\d*,out,BRA-M,Brazílie - M,9.98,1,9.98,1,0,1,0,1,0,regex_longest_pattern,,0,,0,0,0
.,^55189\d*,out,BRA-M,Brazílie - M,9.98,1,9.98,1,0,1,0,1,0,regex_longest_pattern,,0,,0,0,0
.,^551978\d*,out,BRA-M,Brazílie - M,9.98,1,9.98,1,0,1,0,1,0,regex_longest_pattern,,0,,0,0,0
.,^551981\d*,out,BRA-M,Brazílie - M,9.98,1,9.98,1,0,1,0,1,0,regex_longest_pattern,,0,,0,0,0
.,^55199\d*,out,BRA-M,Brazílie - M,9.98,1,9.98,1,0,1,0,1,0,regex_longest_pattern,,0,,0,0,0
.,^552178\d*,out,BRA-M,Brazílie - M,9.98,1,9.98,1,0,1,0,1,0,regex_longest_pattern,,0,,0,0,0
.,^552181\d*,out,BRA-M,Brazílie - M,9.98,1,9.98,1,0,1,0,1,0,regex_longest_pattern,,0,,0,0,0
.,^552182\d*,out,BRA-M,Brazílie - M,9.98,1,9.98,1,0,1,0,1,0,regex_longest_pattern,,0,,0,0,0
.,^552187\d*,out,BRA-M,Brazílie - M,9.98,1,9.98,1,0,1,0,1,0,regex_longest_pattern,,0,,0,0,0
.,^552188\d*,out,BRA-M,Brazílie - M,9.98,1,9.98,1,0,1,0,1,0,regex_longest_pattern,,0,,0,0,0
.,^552189\d*,out,BRA-M,Brazílie - M,9.98,1,9.98,1,0,1,0,1,0,regex_longest_pattern,,0,,0,0,0
.,^55219\d*,out,BRA-M,Brazílie - M,9.98,1,9.98,1,0,1,0,1,0,regex_longest_pattern,,0,,0,0,0
.,^552281\d*,out,BRA-M,Brazílie - M,9.98,1,9.98,1,0,1,0,1,0,regex_longest_pattern,,0,,0,0,0
.,^552288\d*,out,BRA-M,Brazílie - M,9.98,1,9.98,1,0,1,0,1,0,regex_longest_pattern,,0,,0,0,0
.,^552289\d*,out,BRA-M,Brazílie - M,9.98,1,9.98,1,0,1,0,1,0,regex_longest_pattern,,0,,0,0,0
.,^55229\d*,out,BRA-M,Brazílie - M,9.98,1,9.98,1,0,1,0,1,0,regex_longest_pattern,,0,,0,0,0
.,^552478\d*,out,BRA-M,Brazílie - M,9.98,1,9.98,1,0,1,0,1,0,regex_longest_pattern,,0,,0,0,0
.,^552481\d*,out,BRA-M,Brazílie - M,9.98,1,9.98,1,0,1,0,1,0,regex_longest_pattern,,0,,0,0,0
.,^552488\d*,out,BRA-M,Brazílie - M,9.98,1,9.98,1,0,1,0,1,0,regex_longest_pattern,,0,,0,0,0
.,^552489\d*,out,BRA-M,Brazílie - M,9.98,1,9.98,1,0,1,0,1,0,regex_longest_pattern,,0,,0,0,0
.,^55249\d*,out,BRA-M,Brazílie - M,9.98,1,9.98,1,0,1,0,1,0,regex_longest_pattern,,0,,0,0,0
.,^552781\d*,out,BRA-M,Brazílie - M,9.98,1,9.98,1,0,1,0,1,0,regex_longest_pattern,,0,,0,0,0
.,^552788\d*,out,BRA-M,Brazílie - M,9.98,1,9.98,1,0,1,0,1,0,regex_longest_pattern,,0,,0,0,0
.,^552789\d*,out,BRA-M,Brazílie - M,9.98,1,9.98,1,0,1,0,1,0,regex_longest_pattern,,0,,0,0,0
.,^55279\d*,out,BRA-M,Brazílie - M,9.98,1,9.98,1,0,1,0,1,0,regex_longest_pattern,,0,,0,0,0
.,^552888\d*,out,BRA-M,Brazílie - M,9.98,1,9.98,1,0,1,0,1,0,regex_longest_pattern,,0,,0,0,0
.,^55289\d*,out,BRA-M,Brazílie - M,9.98,1,9.98,1,0,1,0,1,0,regex_longest_pattern,,0,,0,0,0
.,^553178\d*,out,BRA-M,Brazílie - M,9.98,1,9.98,1,0,1,0,1,0,regex_longest_pattern,,0,,0,0,0
.,^553188\d*,out,BRA-M,Brazílie - M,9.98,1,9.98,1,0,1,0,1,0,regex_longest_pattern,,0,,0,0,0
.,^55319\d*,out,BRA-M,Brazílie - M,9.98,1,9.98,1,0,1,0,1,0,regex_longest_pattern,,0,,0,0,0
.,^553288\d*,out,BRA-M,Brazílie - M,9.98,1,9.98,1,0,1,0,1,0,regex_longest_pattern,,0,,0,0,0
.,^55329\d*,out,BRA-M,Brazílie - M,9.98,1,9.98,1,0,1,0,1,0,regex_longest_pattern,,0,,0,0,0
.,^553388\d*,out,BRA-M,Brazílie - M,9.98,1,9.98,1,0,1,0,1,0,regex_longest_pattern,,0,,0,0,0
.,^55339\d*,out,BRA-M,Brazílie - M,9.98,1,9.98,1,0,1,0,1,0,regex_longest_pattern,,0,,0,0,0
.,^553488\d*,out,BRA-M,Brazílie - M,9.98,1,9.98,1,0,1,0,1,0,regex_longest_pattern,,0,,0,0,0
.,^55349\d*,out,BRA-M,Brazílie - M,9.98,1,9.98,1,0,1,0,1,0,regex_longest_pattern,,0,,0,0,0
.,^553588\d*,out,BRA-M,Brazílie - M,9.98,1,9.98,1,0,1,0,1,0,regex_longest_pattern,,0,,0,0,0
.,^55359\d*,out,BRA-M,Brazílie - M,9.98,1,9.98,1,0,1,0,1,0,regex_longest_pattern,,0,,0,0,0
.,^553788\d*,out,BRA-M,Brazílie - M,9.98,1,9.98,1,0,1,0,1,0,regex_longest_pattern,,0,,0,0,0
.,^55379\d*,out,BRA-M,Brazílie - M,9.98,1,9.98,1,0,1,0,1,0,regex_longest_pattern,,0,,0,0,0
.,^553888\d*,out,BRA-M,Brazílie - M,9.98,1,9.98,1,0,1,0,1,0,regex_longest_pattern,,0,,0,0,0
.,^55389\d*,out,BRA-M,Brazílie - M,9.98,1,9.98,1,0,1,0,1,0,regex_longest_pattern,,0,,0,0,0
.,^554178\d*,out,BRA-M,Brazílie - M,9.98,1,9.98,1,0,1,0,1,0,regex_longest_pattern,,0,,0,0,0
.,^554188\d*,out,BRA-M,Brazílie - M,9.98,1,9.98,1,0,1,0,1,0,regex_longest_pattern,,0,,0,0,0
.,^55419\d*,out,BRA-M,Brazílie - M,9.98,1,9.98,1,0,1,0,1,0,regex_longest_pattern,,0,,0,0,0
.,^554288\d*,out,BRA-M,Brazílie - M,9.98,1,9.98,1,0,1,0,1,0,regex_longest_pattern,,0,,0,0,0
.,^55429\d*,out,BRA-M,Brazílie - M,9.98,1,9.98,1,0,1,0,1,0,regex_longest_pattern,,0,,0,0,0
.,^554381\d*,out,BRA-M,Brazílie - M,9.98,1,9.98,1,0,1,0,1,0,regex_longest_pattern,,0,,0,0,0
.,^554388\d*,out,BRA-M,Brazílie - M,9.98,1,9.98,1,0,1,0,1,0,regex_longest_pattern,,0,,0,0,0
.,^55439\d*,out,BRA-M,Brazílie - M,9.98,1,9.98,1,0,1,0,1,0,regex_longest_pattern,,0,,0,0,0
.,^554488\d*,out,BRA-M,Brazílie - M,9.98,1,9.98,1,0,1,0,1,0,regex_longest_pattern,,0,,0,0,0
.,^55449\d*,out,BRA-M,Brazílie - M,9.98,1,9.98,1,0,1,0,1,0,regex_longest_pattern,,0,,0,0,0
.,^554588\d*,out,BRA-M,Brazílie - M,9.98,1,9.98,1,0,1,0,1,0,regex_longest_pattern,,0,,0,0,0
.,^55459\d*,out,BRA-M,Brazílie - M,9.98,1,9.98,1,0,1,0,1,0,regex_longest_pattern,,0,,0,0,0
.,^554688\d*,out,BRA-M,Brazílie - M,9.98,1,9.98,1,0,1,0,1,0,regex_longest_pattern,,0,,0,0,0
.,^55469\d*,out,BRA-M,Brazílie - M,9.98,1,9.98,1,0,1,0,1,0,regex_longest_pattern,,0,,0,0,0
.,^554788\d*,out,BRA-M,Brazílie - M,9.98,1,9.98,1,0,1,0,1,0,regex_longest_pattern,,0,,0,0,0
.,^55479\d*,out,BRA-M,Brazílie - M,9.98,1,9.98,1,0,1,0,1,0,regex_longest_pattern,,0,,0,0,0
.,^554888\d*,out,BRA-M,Brazílie - M,9.98,1,9.98,1,0,1,0,1,0,regex_longest_pattern,,0,,0,0,0
.,^55489\d*,out,BRA-M,Brazílie - M,9.98,1,9.98,1,0,1,0,1,0,regex_longest_pattern,,0,,0,0,0
.,^554988\d*,out,BRA-M,Brazílie - M,9.98,1,9.98,1,0,1,0,1,0,regex_longest_pattern,,0,,0,0,0
.,^55499\d*,out,BRA-M,Brazílie - M,9.98,1,9.98,1,0,1,0,1,0,regex_longest_pattern,,0,,0,0,0
.,^555178\d*,out,BRA-M,Brazílie - M,9.98,1,9.98,1,0,1,0,1,0,regex_longest_pattern,,0,,0,0,0
.,^555181\d*,out,BRA-M,Brazílie - M,9.98,1,9.98,1,0,1,0,1,0,regex_longest_pattern,,0,,0,0,0
.,^555189\d*,out,BRA-M,Brazílie - M,9.98,1,9.98,1,0,1,0,1,0,regex_longest_pattern,,0,,0,0,0
.,^55519\d*,out,BRA-M,Brazílie - M,9.98,1,9.98,1,0,1,0,1,0,regex_longest_pattern,,0,,0,0,0
.,^555381\d*,out,BRA-M,Brazílie - M,9.98,1,9.98,1,0,1,0,1,0,regex_longest_pattern,,0,,0,0,0
.,^555389\d*,out,BRA-M,Brazílie - M,9.98,1,9.98,1,0,1,0,1,0,regex_longest_pattern,,0,,0,0,0
.,^55539\d*,out,BRA-M,Brazílie - M,9.98,1,9.98,1,0,1,0,1,0,regex_longest_pattern,,0,,0,0,0
.,^555481\d*,out,BRA-M,Brazílie - M,9.98,1,9.98,1,0,1,0,1,0,regex_longest_pattern,,0,,0,0,0
.,^555489\d*,out,BRA-M,Brazílie - M,9.98,1,9.98,1,0,1,0,1,0,regex_longest_pattern,,0,,0,0,0
.,^55549\d*,out,BRA-M,Brazílie - M,9.98,1,9.98,1,0,1,0,1,0,regex_longest_pattern,,0,,0,0,0
.,^555581\d*,out,BRA-M,Brazílie - M,9.98,1,9.98,1,0,1,0,1,0,regex_longest_pattern,,0,,0,0,0
.,^555589\d*,out,BRA-M,Brazílie - M,9.98,1,9.98,1,0,1,0,1,0,regex_longest_pattern,,0,,0,0,0
.,^55559\d*,out,BRA-M,Brazílie - M,9.98,1,9.98,1,0,1,0,1,0,regex_longest_pattern,,0,,0,0,0
.,^556178\d*,out,BRA-M,Brazílie - M,9.98,1,9.98,1,0,1,0,1,0,regex_longest_pattern,,0,,0,0,0
.,^556181\d*,out,BRA-M,Brazílie - M,9.98,1,9.98,1,0,1,0,1,0,regex_longest_pattern,,0,,0,0,0
.,^556184\d*,out,BRA-M,Brazílie - M,9.98,1,9.98,1,0,1,0,1,0,regex_longest_pattern,,0,,0,0,0
.,^556189\d*,out,BRA-M,Brazílie - M,9.98,1,9.98,1,0,1,0,1,0,regex_longest_pattern,,0,,0,0,0
.,^55619\d*,out,BRA-M,Brazílie - M,9.98,1,9.98,1,0,1,0,1,0,regex_longest_pattern,,0,,0,0,0
.,^556281\d*,out,BRA-M,Brazílie - M,9.98,1,9.98,1,0,1,0,1,0,regex_longest_pattern,,0,,0,0,0
.,^556289\d*,out,BRA-M,Brazílie - M,9.98,1,9.98,1,0,1,0,1,0,regex_longest_pattern,,0,,0,0,0
.,^55629\d*,out,BRA-M,Brazílie - M,9.98,1,9.98,1,0,1,0,1,0,regex_longest_pattern,,0,,0,0,0
.,^556381\d*,out,BRA-M,Brazílie - M,9.98,1,9.98,1,0,1,0,1,0,regex_longest_pattern,,0,,0,0,0
.,^556389\d*,out,BRA-M,Brazílie - M,9.98,1,9.98,1,0,1,0,1,0,regex_longest_pattern,,0,,0,0,0
.,^55639\d*,out,BRA-M,Brazílie - M,9.98,1,9.98,1,0,1,0,1,0,regex_longest_pattern,,0,,0,0,0
.,^556481\d*,out,BRA-M,Brazílie - M,9.98,1,9.98,1,0,1,0,1,0,regex_longest_pattern,,0,,0,0,0
.,^556489\d*,out,BRA-M,Brazílie - M,9.98,1,9.98,1,0,1,0,1,0,regex_longest_pattern,,0,,0,0,0
.,^55649\d*,out,BRA-M,Brazílie - M,9.98,1,9.98,1,0,1,0,1,0,regex_longest_pattern,,0,,0,0,0
.,^556581\d*,out,BRA-M,Brazílie - M,9.98,1,9.98,1,0,1,0,1,0,regex_longest_pattern,,0,,0,0,0
.,^556589\d*,out,BRA-M,Brazílie - M,9.98,1,9.98,1,0,1,0,1,0,regex_longest_pattern,,0,,0,0,0
.,^55659\d*,out,BRA-M,Brazílie - M,9.98,1,9.98,1,0,1,0,1,0,regex_longest_pattern,,0,,0,0,0
.,^556681\d*,out,BRA-M,Brazílie - M,9.98,1,9.98,1,0,1,0,1,0,regex_longest_pattern,,0,,0,0,0
.,^556689\d*,out,BRA-M,Brazílie - M,9.98,1,9.98,1,0,1,0,1,0,regex_longest_pattern,,0,,0,0,0
.,^55669\d*,out,BRA-M,Brazílie - M,9.98,1,9.98,1,0,1,0,1,0,regex_longest_pattern,,0,,0,0,0
.,^556781\d*,out,BRA-M,Brazílie - M,9.98,1,9.98,1,0,1,0,1,0,regex_longest_pattern,,0,,0,0,0
.,^556789\d*,out,BRA-M,Brazílie - M,9.98,1,9.98,1,0,1,0,1,0,regex_longest_pattern,,0,,0,0,0
.,^55679\d*,out,BRA-M,Brazílie - M,9.98,1,9.98,1,0,1,0,1,0,regex_longest_pattern,,0,,0,0,0
.,^556881\d*,out,BRA-M,Brazílie - M,9.98,1,9.98,1,0,1,0,1,0,regex_longest_pattern,,0,,0,0,0
.,^556889\d*,out,BRA-M,Brazílie - M,9.98,1,9.98,1,0,1,0,1,0,regex_longest_pattern,,0,,0,0,0
.,^55689\d*,out,BRA-M,Brazílie - M,9.98,1,9.98,1,0,1,0,1,0,regex_longest_pattern,,0,,0,0,0
.,^556981\d*,out,BRA-M,Brazílie - M,9.98,1,9.98,1,0,1,0,1,0,regex_longest_pattern,,0,,0,0,0
.,^556989\d*,out,BRA-M,Brazílie - M,9.98,1,9.98,1,0,1,0,1,0,regex_longest_pattern,,0,,0,0,0
.,^55699\d*,out,BRA-M,Brazílie - M,9.98,1,9.98,1,0,1,0,1,0,regex_longest_pattern,,0,,0,0,0
.,^557181\d*,out,BRA-M,Brazílie - M,9.98,1,9.98,1,0,1,0,1,0,regex_longest_pattern,,0,,0,0,0
.,^557188\d*,out,BRA-M,Brazílie - M,9.98,1,9.98,1,0,1,0,1,0,regex_longest_pattern,,0,,0,0,0
.,^55719\d*,out,BRA-M,Brazílie - M,9.98,1,9.98,1,0,1,0,1,0,regex_longest_pattern,,0,,0,0,0
.,^557388\d*,out,BRA-M,Brazílie - M,9.98,1,9.98,1,0,1,0,1,0,regex_longest_pattern,,0,,0,0,0
.,^55739\d*,out,BRA-M,Brazílie - M,9.98,1,9.98,1,0,1,0,1,0,regex_longest_pattern,,0,,0,0,0
.,^557488\d*,out,BRA-M,Brazílie - M,9.98,1,9.98,1,0,1,0,1,0,regex_longest_pattern,,0,,0,0,0
.,^55749\d*,out,BRA-M,Brazílie - M,9.98,1,9.98,1,0,1,0,1,0,regex_longest_pattern,,0,,0,0,0
.,^557588\d*,out,BRA-M,Brazílie - M,9.98,1,9.98,1,0,1,0,1,0,regex_longest_pattern,,0,,0,0,0
.,^55759\d*,out,BRA-M,Brazílie - M,9.98,1,9.98,1,0,1,0,1,0,regex_longest_pattern,,0,,0,0,0
.,^557788\d*,out,BRA-M,Brazílie - M,9.98,1,9.98,1,0,1,0,1,0,regex_longest_pattern,,0,,0,0,0
.,^55779\d*,out,BRA-M,Brazílie - M,9.98,1,9.98,1,0,1,0,1,0,regex_longest_pattern,,0,,0,0,0
.,^557981\d*,out,BRA-M,Brazílie - M,9.98,1,9.98,1,0,1,0,1,0,regex_longest_pattern,,0,,0,0,0
.,^557988\d*,out,BRA-M,Brazílie - M,9.98,1,9.98,1,0,1,0,1,0,regex_longest_pattern,,0,,0,0,0
.,^55799\d*,out,BRA-M,Brazílie - M,9.98,1,9.98,1,0,1,0,1,0,regex_longest_pattern,,0,,0,0,0
.,^558188\d*,out,BRA-M,Brazílie - M,9.98,1,9.98,1,0,1,0,1,0,regex_longest_pattern,,0,,0,0,0
.,^55819\d*,out,BRA-M,Brazílie - M,9.98,1,9.98,1,0,1,0,1,0,regex_longest_pattern,,0,,0,0,0
.,^558288\d*,out,BRA-M,Brazílie - M,9.98,1,9.98,1,0,1,0,1,0,regex_longest_pattern,,0,,0,0,0
.,^55829\d*,out,BRA-M,Brazílie - M,9.98,1,9.98,1,0,1,0,1,0,regex_longest_pattern,,0,,0,0,0
